Material,Process,Sub-process,Power,Velocity,Hatch spacing,layer thickness,beam D,density,Cp,k,melting T,absorption coefficient,minimal absorptivity,p/lb,p/l,p/b2,p/b,vb,vl,meltpool shape,,Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,porosity,relative density,comment,,,,,
Ti-6Al-4V,PBF,SLM,200,400,,,95,4470.5,561.5,7.2,1922,0.471189754,,#DIV/0!,#DIV/0!,22.16066482,210.5263158,38,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,230,400,,,95,4470.5,561.5,7.2,1922,0.541833245,,#DIV/0!,#DIV/0!,25.48476454,242.1052632,38,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,150,600,,,95,4470.5,561.5,7.2,1922,0.235556019,,#DIV/0!,#DIV/0!,16.62049861,157.8947368,57,0,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,175,600,,,95,4470.5,561.5,7.2,1922,0.274880119,,#DIV/0!,#DIV/0!,19.39058172,184.2105263,57,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,200,600,,,95,4470.5,561.5,7.2,1922,0.314126503,,#DIV/0!,#DIV/0!,22.16066482,210.5263158,57,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,250,600,,,95,4470.5,561.5,7.2,1922,0.39261927,,#DIV/0!,#DIV/0!,27.70083102,263.1578947,57,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,280,600,,,95,4470.5,561.5,7.2,1922,0.439792647,,#DIV/0!,#DIV/0!,31.02493075,294.7368421,57,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,350,600,,,95,4470.5,561.5,7.2,1922,0.549682522,,#DIV/0!,#DIV/0!,38.78116343,368.4210526,57,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,400,600,,,95,4470.5,561.5,7.2,1922,0.628253005,,#DIV/0!,#DIV/0!,44.32132964,421.0526316,57,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,450,600,,,95,4470.5,561.5,7.2,1922,0.706745773,,#DIV/0!,#DIV/0!,49.86149584,473.6842105,57,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,100,700,,,95,4470.5,561.5,7.2,1922,0.13460344,,#DIV/0!,#DIV/0!,11.08033241,105.2631579,66.5,0,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,150,700,,,95,4470.5,561.5,7.2,1922,0.201905159,,#DIV/0!,#DIV/0!,16.62049861,157.8947368,66.5,0,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,200,700,,,95,4470.5,561.5,7.2,1922,0.269284595,,#DIV/0!,#DIV/0!,22.16066482,210.5263158,66.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,250,700,,,95,4470.5,561.5,7.2,1922,0.336586314,,#DIV/0!,#DIV/0!,27.70083102,263.1578947,66.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,300,700,,,95,4470.5,561.5,7.2,1922,0.403888034,,#DIV/0!,#DIV/0!,33.24099723,315.7894737,66.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,350,700,,,95,4470.5,561.5,7.2,1922,0.471189754,,#DIV/0!,#DIV/0!,38.78116343,368.4210526,66.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,400,700,,,95,4470.5,561.5,7.2,1922,0.538491474,,#DIV/0!,#DIV/0!,44.32132964,421.0526316,66.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,450,700,,,95,4470.5,561.5,7.2,1922,0.605793193,,#DIV/0!,#DIV/0!,49.86149584,473.6842105,66.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,520,700,,,95,4470.5,561.5,7.2,1922,0.70006223,,#DIV/0!,#DIV/0!,57.61772853,547.3684211,66.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,150,900,,,95,4470.5,561.5,7.2,1922,0.157063251,,#DIV/0!,#DIV/0!,16.62049861,157.8947368,85.5,0,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,200,900,,,95,4470.5,561.5,7.2,1922,0.209443574,,#DIV/0!,#DIV/0!,22.16066482,210.5263158,85.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,250,900,,,95,4470.5,561.5,7.2,1922,0.26174618,,#DIV/0!,#DIV/0!,27.70083102,263.1578947,85.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,300,900,,,95,4470.5,561.5,7.2,1922,0.314126503,,#DIV/0!,#DIV/0!,33.24099723,315.7894737,85.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,350,900,,,95,4470.5,561.5,7.2,1922,0.366506825,,#DIV/0!,#DIV/0!,38.78116343,368.4210526,85.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,400,900,,,95,4470.5,561.5,7.2,1922,0.418809432,,#DIV/0!,#DIV/0!,44.32132964,421.0526316,85.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,450,900,,,95,4470.5,561.5,7.2,1922,0.471189754,,#DIV/0!,#DIV/0!,49.86149584,473.6842105,85.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,520,900,,,95,4470.5,561.5,7.2,1922,0.544475576,,#DIV/0!,#DIV/0!,57.61772853,547.3684211,85.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,200,1000,,,95,4470.5,561.5,7.2,1922,0.188460358,,#DIV/0!,#DIV/0!,22.16066482,210.5263158,95,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,300,1000,,,95,4470.5,561.5,7.2,1922,0.282729396,,#DIV/0!,#DIV/0!,33.24099723,315.7894737,95,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,350,1000,,,95,4470.5,561.5,7.2,1922,0.329825056,,#DIV/0!,#DIV/0!,38.78116343,368.4210526,95,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,400,1000,,,95,4470.5,561.5,7.2,1922,0.376920717,,#DIV/0!,#DIV/0!,44.32132964,421.0526316,95,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,450,1000,,,95,4470.5,561.5,7.2,1922,0.424094093,,#DIV/0!,#DIV/0!,49.86149584,473.6842105,95,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,520,1000,,,95,4470.5,561.5,7.2,1922,0.489996932,,#DIV/0!,#DIV/0!,57.61772853,547.3684211,95,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,200,1100,,,95,4470.5,561.5,7.2,1922,0.171362924,,#DIV/0!,#DIV/0!,22.16066482,210.5263158,104.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,300,1100,,,95,4470.5,561.5,7.2,1922,0.257005528,,#DIV/0!,#DIV/0!,33.24099723,315.7894737,104.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,400,1100,,,95,4470.5,561.5,7.2,1922,0.342648132,,#DIV/0!,#DIV/0!,44.32132964,421.0526316,104.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,520,1100,,,95,4470.5,561.5,7.2,1922,0.445465886,,#DIV/0!,#DIV/0!,57.61772853,547.3684211,104.5,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,150,1200,,,95,4470.5,561.5,7.2,1922,0.117816867,,#DIV/0!,#DIV/0!,16.62049861,157.8947368,114,0,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,200,1200,,,95,4470.5,561.5,7.2,1922,0.157063251,,#DIV/0!,#DIV/0!,22.16066482,210.5263158,114,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,250,1200,,,95,4470.5,561.5,7.2,1922,0.196309635,,#DIV/0!,#DIV/0!,27.70083102,263.1578947,114,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,300,1200,,,95,4470.5,561.5,7.2,1922,0.235556019,,#DIV/0!,#DIV/0!,33.24099723,315.7894737,114,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,350,1200,,,95,4470.5,561.5,7.2,1922,0.274880119,,#DIV/0!,#DIV/0!,38.78116343,368.4210526,114,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,450,1200,,,95,4470.5,561.5,7.2,1922,0.353372887,,#DIV/0!,#DIV/0!,49.86149584,473.6842105,114,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
Ti-6Al-4V,PBF,SLM,520,1200,,,95,4470.5,561.5,7.2,1922,0.40839554,,#DIV/0!,#DIV/0!,57.61772853,547.3684211,114,0,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,34,https://www.osti.gov/biblio/1547721-keyhole-threshold-morphology-laser-melting-revealed-ultrahigh-speed-ray-imaging,,,,1649
HCP Cu,PBF,SLM,540,100,,100,45,8960,384.6,399,1631,46.41580453,,120000,5400,266.6666667,1200,4.5,10,keyhole,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,,,,36,https://www.sciencedirect.com/science/article/abs/pii/S092401362100090X,,,,1358
HCP Cu,PBF,SLM,540,200,,100,45,8960,384.6,399,1631,23.20790227,,120000,5400,266.6666667,1200,9,20,keyhole,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,,,,36,https://www.sciencedirect.com/science/article/abs/pii/S092401362100090X,,,,1358
HCP Cu,PBF,SLM,540,300,,100,45,8960,384.6,399,1631,15.47193484,,120000,5400,266.6666667,1200,13.5,30,keyhole,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,,,,36,https://www.sciencedirect.com/science/article/abs/pii/S092401362100090X,,,,1358
HCP Cu,PBF,SLM,540,400,,100,45,8960,384.6,399,1631,11.60395113,,120000,5400,266.6666667,1200,18,40,keyhole,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,,,,36,https://www.sciencedirect.com/science/article/abs/pii/S092401362100090X,,,,1358
HCP Cu,PBF,SLM,540,500,,100,45,8960,384.6,399,1631,9.28312982,,120000,5400,266.6666667,1200,22.5,50,keyhole,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,,,,36,https://www.sciencedirect.com/science/article/abs/pii/S092401362100090X,,,,1358
IN718,PBF,SLM,200,100,,40,74,8190,435,11.2,1673,1.768729607,0.725037148,67567.56757,5000,36.5230095,270.2702703,7.4,4,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,200,250,,40,74,8190,435,11.2,1673,0.707445214,0.511991817,67567.56757,5000,36.5230095,270.2702703,18.5,10,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,200,500,,40,74,8190,435,11.2,1673,0.353761465,0.563425983,67567.56757,5000,36.5230095,270.2702703,37,20,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,200,1000,,40,74,8190,435,11.2,1673,0.176880732,0.504224484,67567.56757,5000,36.5230095,270.2702703,74,40,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,250,100,,40,74,8190,435,11.2,1673,2.210853722,0.014146593,84459.45946,6250,45.65376187,337.8378378,7.4,4,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,250,250,,40,74,8190,435,11.2,1673,0.884325946,0.518762678,84459.45946,6250,45.65376187,337.8378378,18.5,10,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,250,500,,40,74,8190,435,11.2,1673,0.442201831,0.495306616,84459.45946,6250,45.65376187,337.8378378,37,20,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,250,1000,,40,74,8190,435,11.2,1673,0.221100915,0.632789292,84459.45946,6250,45.65376187,337.8378378,74,40,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,250,1500,,40,74,8190,435,11.2,1673,0.147426515,0.731426846,84459.45946,6250,45.65376187,337.8378378,111,60,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,285,960,,40,74,8190,435,11.2,1673,0.262523336,0.663739913,96283.78378,7125,52.04528853,385.1351351,71.04,38.4,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,300,100,,40,74,8190,435,11.2,1673,2.653055553,0.579884904,101351.3514,7500,54.78451424,405.4054054,7.4,4,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,300,150,,40,74,8190,435,11.2,1673,1.768729607,0.614609881,101351.3514,7500,54.78451424,405.4054054,11.1,6,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
IN718,PBF,SLM,300,250,,40,74,8190,435,11.2,1673,1.061206678,0.46026176,101351.3514,7500,54.78451424,405.4054054,18.5,10,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,1400
MS1-,PBF,SLM,200,170,,40,80,8209,450,31.4,2848,,0.927665177,62500,5000,31.25,250,13.6,6.8,keyhole,,0,0,0,0,0.15,0,0,0,0.8,0,9,0,0,0,18,0,65,0,5,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,2575
MS1-,PBF,SLM,200,250,,40,80,8209,450,31.4,2848,,0.728441953,62500,5000,31.25,250,20,10,keyhole,,0,0,0,0,0.15,0,0,0,0.8,0,9,0,0,0,18,0,65,0,5,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,2575
MS1-,PBF,SLM,200,385,,40,80,8209,450,31.4,2848,,0.676193118,62500,5000,31.25,250,30.8,15.4,keyhole,,0,0,0,0,0.15,0,0,0,0.8,0,9,0,0,0,18,0,65,0,5,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,2575
MS1-,PBF,SLM,200,750,,40,80,8209,450,31.4,2848,,1.35322382,62500,5000,31.25,250,60,30,desirable,,0,0,0,0,0.15,0,0,0,0.8,0,9,0,0,0,18,0,65,0,5,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,2575
MS1-,PBF,SLM,250,270,,40,80,8209,450,31.4,2848,,0.668559109,78125,6250,39.0625,312.5,21.6,10.8,keyhole,,0,0,0,0,0.15,0,0,0,0.8,0,9,0,0,0,18,0,65,0,5,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,2575
MS1-,PBF,SLM,250,500,,40,80,8209,450,31.4,2848,,0.574296818,78125,6250,39.0625,312.5,40,20,keyhole,,0,0,0,0,0.15,0,0,0,0.8,0,9,0,0,0,18,0,65,0,5,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,2575
MS1-,PBF,SLM,250,600,,40,80,8209,450,31.4,2848,,0.806400484,78125,6250,39.0625,312.5,48,24,keyhole,,0,0,0,0,0.15,0,0,0,0.8,0,9,0,0,0,18,0,65,0,5,,,,37,https://go.gale.com/ps/anonymous?id=GALE%7CA648617896&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=18800688&p=AONE&sw=w,,,,2575
