Material,Process,Sub-process,Power,Velocity,powder flowrate,layer thickness,beam D,Hatch spacing,depth of meltpool,width of melt pool,length of melt pool,d/l,d/w,l/w,E (J/mm),E (J/mm3),absorption coefficient,absorption coefficient 2,density,Cp,k,melting T,minimum absorptivity,meltpool shape,spatter,Y (wt%),Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),D10,D50,D90,paper ID,paper,porosity,relative density,comment,
SS304L,PBF,SLM,100,120,0,50,159,85,265,260,,5.3,1.019230769,0,0.833333333,196.0784314,,0.635494938,8030,500,16.2,1693,,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,,,,39,https://www.researchsquare.com/article/rs-126149/latest.pdf,,,,1420
SS304L,PBF,SLM,100,667,0,50,159,85,60,100,,1.2,0.6,0,0.149925038,35.27647941,,0.457299263,8030,500,16.2,1693,,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,,,,39,https://www.researchsquare.com/article/rs-126149/latest.pdf,,,,1420
SS304L,PBF,SLM,150,120,0,50,159,85,420,330,,8.4,1.272727273,0,1.25,294.1176471,,0.648543046,8030,500,16.2,1693,,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,,,,39,https://www.researchsquare.com/article/rs-126149/latest.pdf,,,,1420
SS304L,PBF,SLM,150,667,0,50,159,85,85,130,,1.7,0.653846154,0,0.224887556,52.91471911,,0.500318495,8030,500,16.2,1693,,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,,,,39,https://www.researchsquare.com/article/rs-126149/latest.pdf,,,,1420
SS304L,PBF,SLM,200,120,0,50,159,85,730,510,,14.6,1.431372549,0,1.666666667,392.1568627,,1.082011266,8030,500,16.2,1693,,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,,,,39,https://www.researchsquare.com/article/rs-126149/latest.pdf,,,,1420
SS304L,PBF,SLM,200,667,0,50,159,85,150,150,,3,1,0,0.299850075,70.55295881,,0.492963582,8030,500,16.2,1693,,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,70,2,0,,,,39,https://www.researchsquare.com/article/rs-126149/latest.pdf,,,,1420
IN738LC,PBF,SLM,50,500,0,30,30,500,60,100,,2,0.6,0,0.1,,,0.725276441,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,50,1000,0,30,30,500,35,85,,1.166666667,0.411764706,0,0.05,,,0.975741425,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,50,1500,0,30,30,500,30,75,,1,0.4,0,0.033333333,,,1.110012662,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,50,2000,0,30,30,500,20,55,,0.666666667,0.363636364,0,0.025,,,0.797404996,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,50,2500,0,30,30,500,5,10,,0.166666667,0.5,0,0.02,,,0.042338026,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,130,500,0,30,30,500,170,175,,5.666666667,0.971428571,0,0.26,,,0.79296586,8110,558.3,19.8,1543,,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,130,1000,0,30,30,500,100,145,,3.333333333,0.689655172,0,0.13,,,1.044268759,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,130,1500,0,30,30,500,80,95,,2.666666667,0.842105263,0,0.086666667,,,0.673145262,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,130,2000,0,30,30,500,30,80,,1,0.375,0,0.065,,,0.63188296,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,130,2500,0,30,30,500,20,28,,0.666666667,0.714285714,0,0.052,,,0.10411621,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,210,500,0,30,30,500,370,205,,12.33333333,1.804878049,0,0.42,,,0.663447558,8110,558.3,19.8,1543,,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,210,1000,0,30,30,500,360,170,,12,2.117647059,0,0.21,,,0.880105417,8110,558.3,19.8,1543,,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,210,1500,0,30,30,500,85,120,,2.833333333,0.708333333,0,0.14,,,0.655753303,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,210,2000,0,30,30,500,45,75,,1.5,0.6,0,0.105,,,0.345153776,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,210,2500,0,30,30,500,30,72,,1,0.416666667,0,0.084,,,0.393451982,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,290,500,0,30,30,500,400,332,,13.33333333,1.204819277,0,0.58,,,1.216994484,8110,558.3,19.8,1543,,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,290,1000,0,30,30,500,415,175,,13.83333333,2.371428571,0,0.29,,,0.674280227,8110,558.3,19.8,1543,,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,290,1500,0,30,30,500,80,170,,2.666666667,0.470588235,0,0.193333333,,,0.938172871,8110,558.3,19.8,1543,,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,290,2000,0,30,30,500,45,116,,1.5,0.387931035,0,0.145,,,0.584616121,8110,558.3,19.8,1543,,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,290,2500,0,30,30,500,25,100,,0.833333333,0.25,0,0.116,,,0.541456182,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,370,500,0,30,30,500,500,384,,16.66666667,1.302083333,0,0.74,,,1.266186408,8110,558.3,19.8,1543,,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,370,1000,0,30,30,500,422,272,,14.06666667,1.551470588,0,0.37,,,1.251977218,8110,558.3,19.8,1543,,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,370,1500,0,30,30,500,430,222,,14.33333333,1.936936937,0,0.246666667,,,1.242822348,8110,558.3,19.8,1543,,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,370,2000,0,30,30,500,340,195,,11.33333333,1.743589744,0,0.185,,,1.273050765,8110,558.3,19.8,1543,,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
IN738LC,PBF,SLM,370,2500,0,30,30,500,174,175,,5.8,0.994285714,0,0.148,,,1.278130752,8110,558.3,19.8,1543,,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,41,,,,,1270
Ti-6Al-4V,DED,LENS,208,100,0.4,0,235,,60,,250,#DIV/0!,,,2.08,,0.320343752,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,1649
Ti-6Al-4V,DED,LENS,231,100,0.435,0,235,,55,,230,#DIV/0!,,,2.31,,0.355782071,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,1649
Ti-6Al-4V,DED,LENS,225,100,0.4,0,235,,65,,230,#DIV/0!,,,2.25,,0.346533913,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,1649
Ti-6Al-4V,DED,LENS,231,100,0.41,0,235,,55,,285,,,,,,,,4470.5,561.5,7.2,273,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,
Ti-6Al-4V,DED,LENS,245,100,0.4,0,235,,85,,300,#DIV/0!,,,2.45,,0.377309295,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,1649
Ti-6Al-4V,DED,LENS,231,100,0.37,0,235,,70,,240,,,,,,,,4470.5,561.5,7.2,273,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,
Ti-6Al-4V,DED,LENS,294,100,0.4,0,235,,100,,300,#DIV/0!,,,2.94,,0.452771154,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,1649
Ti-6Al-4V,DED,LENS,231,100,0.322,0,235,,75,,290,,,,,,,,4470.5,561.5,7.2,273,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,
Ti-6Al-4V,DED,LENS,345,100,0.4,0,235,,160,,500,#DIV/0!,,,3.45,,0.531341637,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,1649
Ti-6Al-4V,DED,LENS,231,100,0.279,0,235,,100,,400,,,,,,,,4470.5,561.5,7.2,273,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,
Ti-6Al-4V,DED,LENS,414,100,0.4,0,235,,260,,740,#DIV/0!,,,4.14,,0.637578879,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,1649
Ti-6Al-4V,DED,LENS,231,100,0.236,0,235,,140,,360,,,,,,,,4470.5,561.5,7.2,273,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,
Ti-6Al-4V,DED,LENS,506,100,0.4,0,235,,370,,880,#DIV/0!,,,5.06,,0.779254439,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,1649
Ti-6Al-4V,DED,LENS,231,100,0.196,0,235,,120,,420,,,,,,,,4470.5,561.5,7.2,273,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,42,,,,,
CMSX-4,PBF,SLM,300,500,0,,,,80,,,,,,0.6,0.6,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
CMSX-4,PBF,SLM,600,1000,0,,,,95,,,,,,0.6,0.6,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
CMSX-4,PBF,SLM,1200,1000,0,,,,100,,,,,,1.2,1.2,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
CMSX-4,PBF,SLM,600,500,0,,,,168,,,,,,1.2,1.2,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
CMSX-4,PBF,SLM,1200,2000,0,,,,58,,,,,,0.6,0.6,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
CMSX-4,PBF,SLM,400,2000,0,,,,24,,,,,,0.2,0.2,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
CMSX-4,PBF,SLM,600,2000,0,,,,54,,,,,,0.3,0.3,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
CMSX-4,PBF,SLM,1200,500,0,,,,200,,,,,,2.4,2.4,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
CMSX-4,PBF,SLM,300,1000,0,,,,45,,,,,,0.3,0.3,,,8100,386.5,45,1653,,,,0,0,0,0,5.6,0,0,6.4,1,0,9.5,0,6.4,0,60,6.4,0,0,0,,,,43,,,,,1380
IN718,PBF,SLM,720,450,0,50,0.616112188,,175,,,3.5,,,1.6,1.6,20412.10412,,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,43,,,,,1400
IN718,PBF,SLM,510,300,0,50,0.626529767,,150,,,3,,,1.7,1.7,20972.63007,,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,43,,,,,1400
IN718,PBF,SLM,765,450,0,50,0.626529767,,180,,,3.6,,,1.7,1.7,20972.63007,,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,43,,,,,1400
IN718,PBF,SLM,540,300,0,50,0.635653642,,156,,,3.12,,,1.8,1.8,21573.41107,,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,43,,,,,1400
IN718,PBF,SLM,810,450,0,50,0.635653642,,190,,,3.8,,,1.8,1.8,21573.41107,,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,43,,,,,1400
IN718,PBF,SLM,570,300,0,50,0.643644472,,162,,,3.24,,,1.9,1.9,22210.0178,,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,43,,,,,1400
IN718,PBF,SLM,855,450,0,50,0.643644472,,200,,,4,,,1.9,1.9,22210.0178,,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,43,,,,,1400
IN718,PBF,SLM,600,300,0,50,0.650642964,,172,,,3.44,,,2,2,22878.73002,,8190,435,11.2,1673,0.178,,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,43,,,,,1400
SS316L,PBF,SLM,175,500,0,30,70,140,78,170,,2.6,0.458823529,0,0.35,,0.564992497,0.547318943,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,44,,,,,1415
SS316L,PBF,SLM,400,1100,0,30,70,140,112,245,,3.733333333,0.457142857,0,0.363636364,,0.587063731,1.017799377,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,44,,,,,1415
Ti-6Al-4V,PBF,SLM,120,200,0,,100,,95,,,,,,0.6,,0.510280707,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,45,,,,,1649
Ti-6Al-4V,PBF,SLM,120,450,0,,100,,58,,,,,,0.266666667,,0.226774155,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,45,,,,,1649
Ti-6Al-4V,PBF,SLM,120,800,0,,100,,38,,,,,,0.15,,0.127609035,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,45,,,,,1649
Ti-6Al-4V,PBF,SLM,300,300,0,,100,,183,,,,,,1,,0.850519655,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,45,,,,,1649
Ti-6Al-4V,PBF,SLM,300,600,0,,100,,109,,,,,,0.5,,0.425259827,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,45,,,,,1649
Ti-6Al-4V,PBF,SLM,300,1200,0,,100,,71,,,,,,0.25,,0.212629914,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,45,,,,,1649
Ti-6Al-4V,PBF,SLM,300,2000,0,,100,,38,,,,,,0.15,,0.127609035,,4470.5,561.5,7.2,1922,0.26,,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,45,,,,,1649
IN625,PBF,SLM,180,200,0,25,50,,350,,,14,,,0.9,,,,8442,429,9.8,1593,,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,46,,,,,1320
IN625,PBF,SLM,180,800,0,25,50,,105,,,4.2,,,0.225,,,,8442,429,9.8,1593,,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,46,,,,,1320
IN625,PBF,SLM,180,1000,0,25,50,,95,,,3.8,,,0.18,,,,8442,429,9.8,1593,,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,65,21,0,0,9,,,,46,,,,,1320
IN718,PBF,SLM,180,200,0,25,50,,420,,,16.8,,,0.9,,1.743394318,,8190,435,11.2,1673,0.178,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,46,,,,,1400
IN718,PBF,SLM,180,800,0,25,50,,120,,,4.8,,,0.225,,0.435829151,,8190,435,11.2,1673,0.178,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,46,,,,,1400
IN718,PBF,SLM,180,1000,0,25,50,,85,,,3.4,,,0.18,,0.34870995,,8190,435,11.2,1673,0.178,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,46,,,,,1400
Ti-6Al-4V,PBF,SLM,40,200,0,30,39,,52,,250,1.733333333,,,0.2,,1.118327653,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,40,400,0,30,39,,28,,125,0.933333333,,,0.1,,0.559163826,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,40,600,0,30,39,,21,,100,0.7,,,0.066666667,,0.372801789,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,40,800,0,30,39,,16,,80,0.533333333,,,0.05,,0.279543055,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,40,1000,0,30,39,,10,,50,0.333333333,,,0.04,,0.223665531,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,40,1200,0,30,39,,6,,25,0.2,,,0.033333333,,0.186362037,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,40,1400,0,30,39,,3,,15,0.1,,,0.028571429,,0.159783298,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,80,200,0,30,39,,108,,1200,3.6,,,0.4,,2.236655305,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,80,400,0,30,39,,62,,600,2.066666667,,,0.2,,1.118327653,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,80,600,0,30,39,,43,,370,1.433333333,,,0.133333333,,0.745525863,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,80,800,0,30,39,,35,,280,1.166666667,,,0.1,,0.559163826,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,80,1000,0,30,39,,30,,250,1,,,0.08,,0.447331061,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,80,1200,0,30,39,,25,,230,0.833333333,,,0.066666667,,0.372801789,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,80,1400,0,30,39,,22,,200,0.733333333,,,0.057142857,,0.31948888,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,80,1600,0,30,39,,20,,180,0.666666667,,,0.05,,0.279543055,,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,120,400,0,30,39,,91,,1250,3.033333333,,,0.3,,1.677491479,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,120,600,0,30,39,,62,,850,2.066666667,,,0.2,,1.118327653,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,120,800,0,30,39,,50,,720,1.666666667,,,0.15,,0.838706882,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,120,1000,0,30,39,,40,,550,1.333333333,,,0.12,,0.670996592,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,120,1200,0,30,39,,35,,450,1.166666667,,,0.1,,0.559163826,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,120,1400,0,30,39,,33,,350,1.1,,,0.085714286,,0.479272178,,4470.5,561.5,7.2,1922,0.26,balling,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,120,1600,0,30,39,,31,,340,1.033333333,,,0.075,,0.419353441,,4470.5,561.5,7.2,1922,0.26,balling,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,160,400,0,30,39,,117,,2300,3.9,,,0.4,,2.236655305,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,160,600,0,30,39,,83,,1550,2.766666667,,,0.266666667,,1.491129442,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,160,800,0,30,39,,63,,1200,2.1,,,0.2,,1.118327653,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,160,1000,0,30,39,,52,,995,1.733333333,,,0.16,,0.894662122,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
Ti-6Al-4V,PBF,SLM,160,1200,0,30,39,,46,,780,1.533333333,,,0.133333333,,0.745525863,,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,47,,,,,1649
